image_id,dataset_id,filename,relative_path,species,individual_id,station_id,deployment_id,timestamp,latitude,longitude,camera_id,sequence_id,source
815,CCT20_LILA_BC,59b2e8ad-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59b2e8ad-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-12-25 12:50:32,34.0522,-118.2437,CAM_38,6f01c207-5567-11e8-8d5e-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
816,CCT20_LILA_BC,59da8c8f-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59da8c8f-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2012-01-15 05:37:29,34.0522,-118.2437,CAM_38,6f0242d1-5567-11e8-8a43-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
817,CCT20_LILA_BC,59c80699-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59c80699-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-12-25 12:50:33,34.0522,-118.2437,CAM_38,6f01c207-5567-11e8-8d5e-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
818,CCT20_LILA_BC,59b131e5-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59b131e5-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2012-01-15 05:37:28,34.0522,-118.2437,CAM_38,6f0242d1-5567-11e8-8a43-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
819,CCT20_LILA_BC,599be84d-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/599be84d-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-12-22 06:59:11,34.0522,-118.2437,CAM_38,6f01b70f-5567-11e8-bd4e-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
820,CCT20_LILA_BC,59c668f9-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59c668f9-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2012-01-09 01:37:47,34.0522,-118.2437,CAM_38,6f020b63-5567-11e8-87e0-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
821,CCT20_LILA_BC,5965ab8e-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5965ab8e-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2012-01-15 05:37:30,34.0522,-118.2437,CAM_38,6f0242d1-5567-11e8-8a43-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
822,CCT20_LILA_BC,59a94b76-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59a94b76-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2012-01-17 09:48:00,34.0522,-118.2437,CAM_38,6f024b91-5567-11e8-8952-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
823,CCT20_LILA_BC,59aad9d0-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59aad9d0-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2012-01-06 20:03:19,34.0522,-118.2437,CAM_38,6f02032e-5567-11e8-891c-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
824,CCT20_LILA_BC,598acefe-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/598acefe-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2012-01-17 09:48:01,34.0522,-118.2437,CAM_38,6f024b91-5567-11e8-8952-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
825,CCT20_LILA_BC,5a1b15c0-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5a1b15c0-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-12-30 21:48:43,34.0522,-118.2437,CAM_38,6f01da54-5567-11e8-991a-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
826,CCT20_LILA_BC,597b46d6-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/597b46d6-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-12-30 21:48:42,34.0522,-118.2437,CAM_38,6f01da54-5567-11e8-991a-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
827,CCT20_LILA_BC,5a13095a-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5a13095a-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-12-30 21:48:44,34.0522,-118.2437,CAM_38,6f01da54-5567-11e8-991a-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
828,CCT20_LILA_BC,5a0fcee0-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5a0fcee0-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2012-01-19 09:53:52,34.0522,-118.2437,CAM_38,6f025357-5567-11e8-add3-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
829,CCT20_LILA_BC,59849846-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59849846-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-12-16 12:56:11,34.0522,-118.2437,CAM_38,6f017bc2-5567-11e8-a8f8-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
830,CCT20_LILA_BC,5986260d-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5986260d-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-12-25 12:50:31,34.0522,-118.2437,CAM_38,6f01c207-5567-11e8-8d5e-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
831,CCT20_LILA_BC,5a1b1475-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5a1b1475-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2012-01-06 20:03:20,34.0522,-118.2437,CAM_38,6f02032e-5567-11e8-891c-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
832,CCT20_LILA_BC,5998ce4f-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5998ce4f-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2012-01-17 09:47:59,34.0522,-118.2437,CAM_38,6f024b91-5567-11e8-8952-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
833,CCT20_LILA_BC,59e10466-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59e10466-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-12-22 06:59:13,34.0522,-118.2437,CAM_38,6f01b70f-5567-11e8-bd4e-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
834,CCT20_LILA_BC,59e91c16-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59e91c16-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2012-01-06 20:03:21,34.0522,-118.2437,CAM_38,6f02032e-5567-11e8-891c-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
835,CCT20_LILA_BC,5987b21b-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5987b21b-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2012-01-09 01:37:49,34.0522,-118.2437,CAM_38,6f020b63-5567-11e8-87e0-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
836,CCT20_LILA_BC,59bac7c0-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59bac7c0-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-08-01 13:31:35,34.0522,-118.2437,CAM_38,6eff8fd9-5567-11e8-bded-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
837,CCT20_LILA_BC,5a29649a-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5a29649a-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-20 19:39:07,34.0522,-118.2437,CAM_38,6eff4526-5567-11e8-8d10-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
838,CCT20_LILA_BC,5a1fe86a-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5a1fe86a-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-14 23:36:23,34.0522,-118.2437,CAM_38,6eff2c97-5567-11e8-95e8-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
839,CCT20_LILA_BC,59e77d41-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59e77d41-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-30 10:51:32,34.0522,-118.2437,CAM_38,6eff865c-5567-11e8-bd86-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
840,CCT20_LILA_BC,59d751fc-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59d751fc-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-30 10:51:31,34.0522,-118.2437,CAM_38,6eff865c-5567-11e8-bd86-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
841,CCT20_LILA_BC,5a17df5e-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5a17df5e-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-06 20:17:50,34.0522,-118.2437,CAM_38,6eff0e80-5567-11e8-a7cc-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
842,CCT20_LILA_BC,59bac98f-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59bac98f-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-06-23 06:53:05,34.0522,-118.2437,CAM_38,6efebd23-5567-11e8-bc15-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
843,CCT20_LILA_BC,599a5cf3-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/599a5cf3-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-20 19:39:10,34.0522,-118.2437,CAM_38,6eff4526-5567-11e8-8d10-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
844,CCT20_LILA_BC,59fe219b-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59fe219b-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-14 23:36:22,34.0522,-118.2437,CAM_38,6eff2c97-5567-11e8-95e8-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
845,CCT20_LILA_BC,59a30b83-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59a30b83-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-14 23:36:21,34.0522,-118.2437,CAM_38,6eff2c97-5567-11e8-95e8-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
846,CCT20_LILA_BC,59e5df2c-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59e5df2c-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-06-26 06:13:52,34.0522,-118.2437,CAM_38,6efed34a-5567-11e8-8d30-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
847,CCT20_LILA_BC,59830754-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59830754-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-06-23 06:53:07,34.0522,-118.2437,CAM_38,6efebd23-5567-11e8-bc15-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
848,CCT20_LILA_BC,5a27d982-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5a27d982-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-05 06:45:04,34.0522,-118.2437,CAM_38,6eff0a5e-5567-11e8-9a61-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
849,CCT20_LILA_BC,598179aa-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/598179aa-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-05 06:45:02,34.0522,-118.2437,CAM_38,6eff0a5e-5567-11e8-9a61-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
850,CCT20_LILA_BC,5968c108-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5968c108-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-08-02 12:36:40,34.0522,-118.2437,CAM_38,6eff93ab-5567-11e8-9237-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
851,CCT20_LILA_BC,5a130a2c-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5a130a2c-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-05 06:45:05,34.0522,-118.2437,CAM_38,6eff0a5e-5567-11e8-9a61-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
852,CCT20_LILA_BC,59af96f6-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59af96f6-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-08-01 13:31:36,34.0522,-118.2437,CAM_38,6eff8fd9-5567-11e8-bded-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
853,CCT20_LILA_BC,59f12824-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59f12824-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-06-26 06:13:53,34.0522,-118.2437,CAM_38,6efed34a-5567-11e8-8d30-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
854,CCT20_LILA_BC,59ec5359-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59ec5359-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-06-26 06:13:51,34.0522,-118.2437,CAM_38,6efed34a-5567-11e8-8d30-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
855,CCT20_LILA_BC,598f78bf-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/598f78bf-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-06-21 11:22:53,34.0522,-118.2437,CAM_38,6efeb74a-5567-11e8-9c44-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
856,CCT20_LILA_BC,597b4a0a-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/597b4a0a-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-30 10:51:30,34.0522,-118.2437,CAM_38,6eff865c-5567-11e8-bd86-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
857,CCT20_LILA_BC,5a1fe91c-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5a1fe91c-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-08-01 13:31:34,34.0522,-118.2437,CAM_38,6eff8fd9-5567-11e8-bded-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
858,CCT20_LILA_BC,599fc094-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/599fc094-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-26 19:18:30,34.0522,-118.2437,CAM_38,6eff5fde-5567-11e8-b9d4-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
859,CCT20_LILA_BC,5995af61-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5995af61-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-06-23 06:53:06,34.0522,-118.2437,CAM_38,6efebd23-5567-11e8-bc15-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
860,CCT20_LILA_BC,59849807-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59849807-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-20 19:39:09,34.0522,-118.2437,CAM_38,6eff4526-5567-11e8-8d10-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
861,CCT20_LILA_BC,59e77d3f-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59e77d3f-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-06 20:17:48,34.0522,-118.2437,CAM_38,6eff0e80-5567-11e8-a7cc-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
862,CCT20_LILA_BC,599104fb-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/599104fb-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-26 19:18:28,34.0522,-118.2437,CAM_38,6eff5fde-5567-11e8-b9d4-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
863,CCT20_LILA_BC,59b131bc-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59b131bc-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-06 20:17:51,34.0522,-118.2437,CAM_38,6eff0e80-5567-11e8-a7cc-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
864,CCT20_LILA_BC,598f788e-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/598f788e-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-07-26 19:18:29,34.0522,-118.2437,CAM_38,6eff5fde-5567-11e8-b9d4-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
865,CCT20_LILA_BC,5a2e143b-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5a2e143b-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-09-21 12:21:19,34.0522,-118.2437,CAM_38,6f000fc5-5567-11e8-930f-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
866,CCT20_LILA_BC,596734f1-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/596734f1-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-10-12 07:45:40,34.0522,-118.2437,CAM_38,6f0053e6-5567-11e8-af40-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
867,CCT20_LILA_BC,5a02fca0-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5a02fca0-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-11-02 11:16:26,34.0522,-118.2437,CAM_38,6f009b3a-5567-11e8-9cbf-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
868,CCT20_LILA_BC,59fc7d8a-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59fc7d8a-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-10-18 08:35:28,34.0522,-118.2437,CAM_38,6f006926-5567-11e8-9a45-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
869,CCT20_LILA_BC,59b61769-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59b61769-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-10-20 12:08:07,34.0522,-118.2437,CAM_38,6f007042-5567-11e8-b4eb-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
870,CCT20_LILA_BC,59d5b54c-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59d5b54c-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-10-20 12:08:06,34.0522,-118.2437,CAM_38,6f007042-5567-11e8-b4eb-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
871,CCT20_LILA_BC,5a1b142e-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5a1b142e-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-09-21 12:21:17,34.0522,-118.2437,CAM_38,6f000fc5-5567-11e8-930f-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
872,CCT20_LILA_BC,59fe21f6-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59fe21f6-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-10-30 11:03:02,34.0522,-118.2437,CAM_38,6f009414-5567-11e8-8cef-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
873,CCT20_LILA_BC,59b614fb-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59b614fb-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-10-12 07:45:39,34.0522,-118.2437,CAM_38,6f0053e6-5567-11e8-af40-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
874,CCT20_LILA_BC,59817bd3-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59817bd3-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-10-18 12:43:26,34.0522,-118.2437,CAM_38,6f006b8a-5567-11e8-bbab-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
875,CCT20_LILA_BC,598f7727-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/598f7727-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-10-30 11:03:04,34.0522,-118.2437,CAM_38,6f009414-5567-11e8-8cef-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
876,CCT20_LILA_BC,59738936-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59738936-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-10-18 08:35:27,34.0522,-118.2437,CAM_38,6f006926-5567-11e8-9a45-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
877,CCT20_LILA_BC,5a063113-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5a063113-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-10-18 12:43:25,34.0522,-118.2437,CAM_38,6f006b8a-5567-11e8-bbab-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
878,CCT20_LILA_BC,59a94bb7-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59a94bb7-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-10-19 22:43:30,34.0522,-118.2437,CAM_38,6f006e87-5567-11e8-9d3d-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
879,CCT20_LILA_BC,59cf4478-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59cf4478-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-10-20 12:08:05,34.0522,-118.2437,CAM_38,6f007042-5567-11e8-b4eb-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
880,CCT20_LILA_BC,59bfdc50-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59bfdc50-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-10-18 08:35:25,34.0522,-118.2437,CAM_38,6f006926-5567-11e8-9a45-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
881,CCT20_LILA_BC,59b2e8a8-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59b2e8a8-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-10-19 22:43:29,34.0522,-118.2437,CAM_38,6f006e87-5567-11e8-9d3d-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
882,CCT20_LILA_BC,59d752ae-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59d752ae-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-11-02 03:29:53,34.0522,-118.2437,CAM_38,6f009ac0-5567-11e8-9f81-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
883,CCT20_LILA_BC,5a0c9ab8-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5a0c9ab8-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-10-18 12:43:24,34.0522,-118.2437,CAM_38,6f006b8a-5567-11e8-bbab-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
884,CCT20_LILA_BC,59e1039b-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59e1039b-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-09-13 06:34:42,34.0522,-118.2437,CAM_38,6f00001c-5567-11e8-a35c-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
885,CCT20_LILA_BC,598c5cc5-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/598c5cc5-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-09-13 06:34:44,34.0522,-118.2437,CAM_38,6f00001c-5567-11e8-a35c-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
886,CCT20_LILA_BC,59641e87-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59641e87-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-10-12 07:45:37,34.0522,-118.2437,CAM_38,6f0053e6-5567-11e8-af40-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
887,CCT20_LILA_BC,59a499dd-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59a499dd-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-09-13 06:34:43,34.0522,-118.2437,CAM_38,6f00001c-5567-11e8-a35c-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
888,CCT20_LILA_BC,59ac6a9c-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59ac6a9c-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-10-19 22:43:31,34.0522,-118.2437,CAM_38,6f006e87-5567-11e8-9d3d-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
889,CCT20_LILA_BC,59a7be2d-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/59a7be2d-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-09-21 12:21:18,34.0522,-118.2437,CAM_38,6f000fc5-5567-11e8-930f-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
890,CCT20_LILA_BC,5a0fd093-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/5a0fd093-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-11-02 03:29:54,34.0522,-118.2437,CAM_38,6f009ac0-5567-11e8-9f81-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
891,CCT20_LILA_BC,597e635a-23d2-11e8-a6a3-ec086b02610b.jpg,raw/blank/597e635a-23d2-11e8-a6a3-ec086b02610b.jpg,empty,,CCT_Loc_38,Caltech_2018,2011-09-06 13:51:23,34.0522,-118.2437,CAM_38,6efff89c-5567-11e8-b33e-dca9047ef277,https://lila.science/datasets/caltech-camera-traps
